time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2,THC,WD_HR(SIN),WD_HR(COS),WD_HR,WIND_SPEED,WS_HR,aqi
2022/2/22 00:57,14.5,2.27,0.5,0.29,4.5,26.8,31.4,0.5,13,14,95,1.3,2.56,0.961261696,-0.275637356,106,0.4,0.3,45
2022/2/22 01:55,14.5,2.34,0.52,0.34,5.6,26.5,32.2,0.2,15,16,96,1.3,2.68,-0.992546152,0.121869343,277,0.4,0,43
2022/2/22 03:07,14.5,2.34,0.54,0.38,6.1,25.8,31.9,0.3,16,10,96,1.2,2.72,1,6.12574E-17,90,0.4,0.4,44
2022/2/22 04:04,14.6,2.38,0.54,0.39,8.6,25.2,33.8,0.3,16,13,96,1.2,2.77,-0.981627183,-0.190808995,259,0.4,0.7,42
2022/2/22 05:02,14.7,2.42,0.54,0.4,9.6,24.1,33.7,0.4,13,9,97,1.2,2.82,0.978147601,-0.207911691,102,0.4,0.6,42
2022/2/22 06:00,14.7,2.5,0.6,0.42,13.5,22.3,35.8,0.2,17,11,97,1.4,2.92,-0.978147601,0.207911691,282,0.4,0.3,40
2022/2/22 06:57,15,2.31,0.61,0.25,13.3,25.1,38.4,3.7,13,9,97,1.3,2.56,-0.788010754,0.615661475,308,0.9,0.4,37
2022/2/22 07:55,15.3,2.14,0.61,0.19,8.2,26.2,34.4,8.8,10,9,94,1.5,2.33,-0.669130606,0.743144825,318,0.5,0.3,42
2022/2/22 09:07,15.6,2.15,0.66,0.22,10.7,28.2,39,10.575,11,9,92,1.4,2.37,-0.406736643,0.913545458,336,1.1,0.6,43
2022/2/22 10:04,15.7,2.16,0.54,0.23,10.6,29.9,40.6,12.35,11,10,92,1.3,2.39,-0.656059029,0.75470958,319,0.9,1,47
2022/2/22 11:02,15.9,2.15,0.47,0.29,9.4,27.4,36.8,14.125,11,10,93,1.3,2.44,-0.731353702,0.68199836,313,0.8,0.4,48
2022/2/22 12:00,16.4,2.12,0.4,0.24,7.1,23.2,30.4,15.9,11,11,92,1.3,2.36,-0.898794046,0.438371147,296,0.6,0.7,45
2022/2/22 12:57,16.8,2.13,0.5,0.27,10.1,26.4,36.6,13.5,16,10,92,1.4,2.4,0.984807753,-0.173648178,100,0.4,0.4,38
2022/2/22 13:55,17.1,2.12,0.44,0.2,7.6,26.9,34.5,14.7,16,13,91,1.2,2.32,-0.224951054,0.974370065,347,1.9,0.9,43
2022/2/22 15:07,17.1,2.08,0.36,0.18,4.3,20.1,24.5,21.4,20,8,89,1.3,2.26,-0.034899497,0.999390827,358,1.1,1.1,43
2022/2/22 16:04,17.2,2.08,0.39,0.2,5,23.9,29,18.9,12,7,89,1.4,2.28,-0.4539905,0.891006524,333,0.7,0.9,33
2022/2/22 17:02,17,2.08,0.45,0.21,2.8,23.6,26.4,19,19,9,87,1.5,2.29,-0.5,0.866025404,330,1.3,0.9,38
2022/2/22 18:00,16.7,2.09,0.47,0.16,1.6,22,23.7,20.6,8,7,87,1.2,2.25,-0.325568154,0.945518576,341,0.8,0.8,38
2022/2/22 18:57,16.5,2.09,0.47,0.18,1.6,22.8,24.5,17.3,19,8,87,1.3,2.27,0,1,0,2.1,1.3,37
2022/2/22 19:55,16.2,2.09,0.36,0.12,1.4,17.3,18.8,22.3,15,8,87,1.3,2.21,0.104528463,0.994521895,6,1.6,1.8,37
2022/2/22 21:07,16.2,2.08,0.36,0.12,1.4,16,17.5,22.9,16,8,86,1.4,2.2,-0.052335956,0.998629535,357,2.1,1.5,28
2022/2/22 22:04,16.1,2.08,0.34,0.09,1.4,15,16.4,23.8,15,6,86,1.5,2.17,-2.4503E-16,1,360,1.9,1.6,27
2022/2/22 23:02,16.1,2.09,0.3,0.07,1.3,12.5,13.8,27.5,13,6,86,1.6,2.16,0.034899497,0.999390827,2,1.2,1.4,26
2022/2/23 00:00,15.9,2.09,0.27,0.05,1.2,9.2,10.5,32.1,10,4,86,1.6,2.14,-0.052335956,0.998629535,357,1.9,1.5,25
2022/2/23 00:57,15.7,2.09,0.25,0.04,1.1,8.2,9.3,34.6,8,0,86,1.6,2.13,-0.087155743,0.996194698,355,1.9,1.6,22
2022/2/23 01:55,15.7,2.09,0.24,0.04,1,7.5,8.5,35.3,7,1,85,1.6,2.13,-0.173648178,0.984807753,350,2.6,1.4,23
2022/2/23 03:07,15.3,2.09,0.25,0.03,0.8,6.8,7.6,39.3,7,2,85,1.7,2.12,0.052335956,0.998629535,3,2.6,2.3,24
2022/2/23 04:04,15.2,2.09,0.24,0.03,0.8,5.6,6.4,41.4,7,1,84,1.5,2.12,0.069756474,0.99756405,4,3.7,2.5,27
2022/2/23 05:02,15.1,2.09,0.24,0.03,0.9,4.9,5.9,42.3,4,0,83,1.4,2.12,0.190808995,0.981627183,11,3.6,2.5,30
2022/2/23 06:00,15.1,2.08,0.25,0.03,0.8,6.1,6.9,40.8,1,2,82,1.3,2.11,0.034899497,0.999390827,2,3.3,2.4,31
2022/2/23 06:57,14.6,2.07,0.35,0.05,1.1,10.2,11.4,37.3,6,3,84,1.4,2.12,0.139173101,0.990268069,8,2.4,2.8,33
2022/2/23 07:55,14,2.07,0.35,0.06,1.4,12.9,14.4,36,6,3,86,1.4,2.13,0.173648178,0.984807753,10,3.2,3.1,34
2022/2/23 09:07,14.1,2.1,0.36,0.08,2.1,13.2,15.3,34.8,5,4,87,1.3,2.18,0.258819045,0.965925826,15,1.6,1.3,35
2022/2/23 10:04,14,2.11,0.39,0.12,2.9,18.2,21.1,29.6,10,4,89,1.3,2.23,-0.121869343,0.992546152,353,2.4,1.1,35
2022/2/23 11:02,14,2.08,0.37,0.1,3,17,20.1,32.4,9,4,90,1.5,2.18,0.069756474,0.99756405,4,2.7,2.2,34
2022/2/23 12:00,14.1,2.09,0.35,0.12,3.4,16.8,20.3,31.4,8,4,90,1.5,2.21,-0.104528463,0.994521895,354,2.3,1.6,33
2022/2/23 12:57,14.1,2.08,0.34,0.09,3.1,18.1,21.2,29.3,5,6,91,1.5,2.17,0.052335956,0.998629535,3,1.9,1.6,32
2022/2/23 13:55,14.2,2.07,0.34,0.11,3.3,17.4,20.8,29.5,7,5,89,1.5,2.18,-0.034899497,0.999390827,358,2.1,2,31
2022/2/23 15:07,14.5,2.07,0.29,0.14,3.2,16.2,19.4,31.2,9,3,87,1.7,2.21,-0.104528463,0.994521895,354,2.1,1.8,30
2022/2/23 16:04,14.1,2.06,0.31,0.12,1.9,16.6,18.5,28.7,7,3,87,1.7,2.18,0.034899497,0.999390827,2,2.9,2.3,29
2022/2/23 17:02,13.9,2.06,0.34,0.1,1.6,16.8,18.4,28.5,6,6,87,1.4,2.16,0.121869343,0.992546152,7,3.1,2.8,28
2022/2/23 18:00,13.9,2.06,0.37,0.11,1.5,17.7,19.2,26.8,6,4,86,1.4,2.17,0.190808995,0.981627183,11,2.8,2.3,28
2022/2/23 18:57,13.8,2.06,0.33,0.1,1.3,16.3,17.6,27.7,5,3,85,1.4,2.16,0.190808995,0.981627183,11,2.4,2.2,28
2022/2/23 19:55,14,2.07,0.31,0.08,1.1,14.2,15.3,28.8,2,3,84,1.3,2.15,0.224951054,0.974370065,13,1.9,1.9,27
2022/2/23 21:07,14,2.06,0.29,0.06,1,11.4,12.5,31.1,11,9,83,1.3,2.12,0.207911691,0.978147601,12,2.2,2.1,26
2022/2/23 22:04,14,2.04,0.25,0.05,1,8.9,10,33.7,6,5,82,1.3,2.09,0.104528463,0.994521895,6,3.2,2.5,27
2022/2/23 23:02,13.9,2.04,0.22,0.04,0.9,6.5,7.5,35.4,4,0,81,1.5,2.08,0.224951054,0.974370065,13,2.3,2.2,27
2022/2/24 00:00,13.9,2.05,0.2,0.03,0.8,5.1,6,36.3,6,2,81,1.4,2.08,0.190808995,0.981627183,11,1.7,1.8,28
2022/2/24 00:57,13.9,2.05,0.18,0.02,1.1,3.8,5,37.3,4,1,80,1.1,2.07,0.224951054,0.974370065,13,2.1,1.9,29
2022/2/24 01:55,13.9,2.06,0.17,0.02,1,3.5,4.5,37.1,4,3,80,1,2.08,0.241921896,0.970295726,14,2.2,1.7,30
2022/2/24 03:07,13.9,2.05,0.16,0.02,1,3,4,38,4,5,80,1,2.07,0.173648178,0.984807753,10,1.9,1.7,31
2022/2/24 04:04,13.9,2.05,0.16,0.03,0.9,2.7,3.7,37.1,3,2,80,1.1,2.08,0.034899497,0.999390827,2,1.5,1.5,31
2022/2/24 05:02,13.7,2.07,0.17,0.03,0.9,3.6,4.6,34.9,3,4,81,1.1,2.1,-0.190808995,0.981627183,349,1.7,1.4,32
2022/2/24 06:00,13.8,2.06,0.21,0.04,1.2,7.2,8.4,30.7,5,4,80,1.2,2.1,0.156434465,0.987688341,9,2.2,1.8,33
2022/2/24 06:57,13.9,2.05,0.36,0.08,2.3,12.4,14.7,26.7,10,5,79,1.3,2.13,0.121869343,0.992546152,7,1.9,1.7,32
2022/2/24 07:55,14.9,2.04,0.39,0.1,3.7,12.6,16.3,29,8,8,76,1.2,2.14,0.121869343,0.992546152,7,2.1,2,31
2022/2/24 09:07,16,2.03,0.31,0.08,3.6,10.4,14.1,32.4,13,10,72,1.2,2.11,-0.241921896,0.970295726,346,3.2,2.1,31
2022/2/24 10:04,16.9,2.025,0.26,0.08,2.8,8.1,10.9,36.3,14,9,69,1.3,2.105,-0.069756474,0.99756405,356,2.5,2.2,31
2022/2/24 11:02,18,2.02,0.27,0.08,2.7,7.5,10.2,36.5,16,8,66,1,2.1,-0.342020143,0.939692621,340,2.8,2.1,31
2022/2/24 12:00,18.6,2.01,0.25,0.07,2.6,6.9,9.5,40.5,14,11,66,1.2,2.08,-0.104528463,0.994521895,354,2.3,2.1,30
2022/2/24 12:57,19,2.01,0.25,0.05,2.3,7,9.3,39.9,14,7,63,1.2,2.06,-0.469471563,0.882947593,332,2.8,2.1,31
2022/2/24 13:55,18.8,2.02,0.28,0.1,2.8,10.8,13.7,35.5,24,10,63,1.3,2.12,-0.309016994,0.951056516,342,2.7,2,31
2022/2/24 15:07,18.4,2.02,0.27,0.11,3.2,13.3,16.6,33.2,20,8,65,1.4,2.13,-0.241921896,0.970295726,346,2.1,1.9,31
2022/2/24 16:04,17.6,2.02,0.29,0.13,2.5,14,16.6,30.5,23,8,69,1.3,2.15,-0.139173101,0.990268069,352,1.9,1.9,32
2022/2/24 17:02,16.6,2.03,0.34,0.14,1.8,15.2,17.1,27,21,6,72,1.2,2.17,-0.173648178,0.984807753,350,2.8,2.2,32
2022/2/24 18:00,16.1,2.04,0.4,0.14,1.3,16.8,18.1,23.3,15,7,73,1.3,2.18,0.034899497,0.999390827,2,2.5,2.3,31
2022/2/24 18:57,15.8,2.06,0.4,0.14,1.4,17.2,18.6,21.2,20,9,74,1.4,2.2,0.034899497,0.999390827,2,2.3,1.8,31
2022/2/24 19:55,15.6,2.07,0.37,0.13,1.2,15.7,16.9,21,12,8,75,1.3,2.2,-0.325568154,0.945518576,341,1.6,1.2,29
2022/2/24 21:07,15.4,2.08,0.36,0.12,1.2,15.6,16.9,19.8,17,7,76,1.3,2.2,-0.374606593,0.927183855,338,1.5,1.3,26
2022/2/24 22:04,15.3,2.06,0.31,0.08,1.2,12.9,14.1,21.8,12,10,76,1.3,2.14,-0.087155743,0.996194698,355,1.7,1.5,26
2022/2/24 23:02,15.1,2.06,0.28,0.08,1.3,12.5,13.8,22.5,16,10,76,1.5,2.14,-0.087155743,0.996194698,355,1.6,1.3,27
2022/2/25 00:00,15,2.07,0.25,0.07,1.1,10.1,11.3,24.3,14,7,77,1.8,2.14,-0.139173101,0.990268069,352,1.4,1.2,28
2022/2/25 00:57,15,2.1,0.25,0.07,0.9,8.8,9.7,23.6,11,4,77,1.3,2.17,0.156434465,0.987688341,9,0.6,0.8,27
2022/2/25 01:55,15,2.13,0.23,0.06,0.9,8.5,9.5,21.7,10,7,77,1,2.19,-0.224951054,0.974370065,347,1.6,1.2,25
2022/2/25 03:07,14.8,2.11,0.21,0.05,1,9.1,10.1,21.9,9,5,77,1.4,2.16,-0.342020143,0.939692621,340,0.9,0.8,23
2022/2/25 04:04,14.6,2.18,0.23,0.08,1,8.9,9.9,20.1,12,3,78,1.2,2.26,-0.406736643,0.913545458,336,1,0.3,21
2022/2/25 05:02,14.3,2.2,0.24,0.09,1.4,13.2,14.6,13.4,10,5,82,1.2,2.29,-0.788010754,0.615661475,308,0.9,0.6,19
2022/2/25 06:00,13.9,2.33,0.4,0.22,10.2,21.5,31.8,5.2,21,12,84,1.2,2.55,0.601815023,-0.79863551,143,0.8,0.5,22
2022/2/25 06:57,14.1,2.26,0.66,0.28,21.1,20.1,41.2,2.8,22,11,85,1.4,2.54,-0.777145961,-0.629320391,231,0.8,0.3,35
2022/2/25 07:55,15.6,2.29,0.84,0.33,25.9,22.3,48.3,6.4,27,14,81,1.5,2.62,-0.987688341,0.156434465,279,0.6,0.2,33
2022/2/25 09:07,17.7,2.27,0.88,0.36,22.3,28.2,50.5,15.5,34,20,74,1.6,2.63,-0.927183855,-0.374606593,248,1.3,1.1,37
2022/2/25 10:04,20.1,2.1,0.52,0.21,11,20.8,31.8,29.5,31,15,64,1.7,2.31,-0.981627183,0.190808995,281,2.1,1.3,47
2022/2/25 11:02,21.4,2.05,0.32,0.11,3.8,11.2,15,45.1,20,14,59,1.4,2.16,-0.998629535,0.052335956,273,2.2,1.9,40
2022/2/25 12:00,22.1,2.06,0.32,0.11,3.4,13.3,16.7,48.5,29,17,58,1.5,2.17,-0.945518576,0.325568154,289,2.6,1.9,41
2022/2/25 12:57,22.2,2.05,0.3,0.08,3.1,12.9,16,53.9,39,16,60,1.6,2.13,-0.529919264,0.848048096,328,3.4,2.3,44
2022/2/25 13:55,22.2,2.04,0.28,0.09,2.3,10.8,13.2,59,42,16,61,1.5,2.13,-0.48480962,0.874619707,331,2.7,2.2,44
2022/2/25 15:07,21.9,2.04,0.28,0.09,1.9,10.2,12.1,58.4,44,17,63,1.4,2.13,-0.529919264,0.848048096,328,3.6,2.5,45
2022/2/25 16:04,20.6,2.03,0.28,0.1,2.1,11.8,14,45.6,42,14,70,1.4,2.13,-0.587785252,0.809016994,324,2.8,2.8,48
2022/2/25 17:02,19.5,2.04,0.34,0.13,1.6,13.9,15.6,36.8,38,13,75,1.3,2.17,-0.325568154,0.945518576,341,2.5,2.2,49
2022/2/25 18:00,18.9,2.06,0.44,0.14,1.2,18.2,19.4,27.6,40,14,79,1.4,2.2,0,1,0,1.7,1.5,48
2022/2/25 18:57,18.5,2.1,0.49,0.17,1.2,22.1,23.4,19.7,31,19,81,1.4,2.27,-0.573576436,0.819152044,325,1.2,1.1,48
2022/2/25 19:55,18.6,2.14,0.59,0.23,1.4,25.9,27.4,12.9,37,19,82,1.3,2.37,-0.438371147,0.898794046,334,0.4,0.4,50
2022/2/25 21:07,18.3,2.21,0.73,0.38,3.6,33.6,37.2,3.7,51,19,83,1.3,2.59,-0.874619707,-0.48480962,241,1.3,0.9,53
2022/2/25 22:04,17.6,2.21,0.62,0.41,3.9,32.1,36,2.8,50,25,86,1.4,2.62,-0.933580426,-0.35836795,249,0.7,1,54
2022/2/25 23:02,17.1,2.28,0.58,0.35,4.2,30.9,35.2,1.4,44,24,88,1.3,2.63,-0.987688341,-0.156434465,261,1.4,0.9,59
2022/2/26 00:00,16.6,2.36,0.59,0.33,6.6,29.3,35.9,1.8,41,26,89,1.1,2.69,-0.258819045,0.965925826,345,1.5,0.9,61
2022/2/26 00:57,16.1,2.63,0.38,0.24,2,17.9,19.9,7,41,35,90,2,2.87,0.275637356,0.961261696,16,0.6,1.2,65
2022/2/26 01:55,16.1,10.56,0.41,1.46,1.9,19.1,21.1,4.6,43,37,90,2,12.02,-0.978147601,0.207911691,282,0.8,0.2,71
2022/2/26 03:07,16.2,11.67,0.41,1.68,2.2,19.7,22,3.5,45,38,90,2.1,13.35,-0.994521895,0.104528463,276,0.4,0.4,77
2022/2/26 04:04,16.1,7.83,0.4,1.08,2.3,18.4,20.8,3.3,45,33,90,1.9,8.91,-0.7193398,-0.69465837,226,0.7,0.6,84
2022/2/26 05:02,16.1,4.47,0.52,0.61,3.7,19.6,23.4,2.8,43,36,91,1.8,5.08,0.69465837,-0.7193398,136,1,1.1,88
2022/2/26 06:00,16,2.81,0.58,0.32,6.9,16.6,23.5,3.3,41,28,91,1.8,3.13,0.927183855,-0.374606593,112,1.1,0.9,90
2022/2/26 06:57,16.1,2.76,0.6,0.35,11.6,14.3,25.9,4.9,36,24,90,1.8,3.11,0.996194698,-0.087155743,95,0.7,0.7,89
2022/2/26 07:55,17.6,2.86,0.67,0.39,12.4,16.3,28.7,13,41,28,83,1.9,3.25,-0.819152044,0.573576436,305,1.3,0.5,85
2022/2/26 09:07,19.9,2.56,0.62,0.29,11.1,21.2,32.4,23.2,34,24,71,2.1,2.85,-0.190808995,0.981627183,349,1.5,0.5,85
2022/2/26 10:04,21.8,2.11,0.44,0.13,7.3,16.2,23.6,33.7,38,20,65,2.2,2.24,-0.956304756,0.292371705,287,2.3,1.5,82
2022/2/26 11:02,23.4,2.05,0.33,0.08,3.6,10.6,14.2,50.5,42,22,57,1.9,2.13,-0.829037573,0.559192903,304,2.2,1.8,79
2022/2/26 12:00,24.4,2.04,0.27,0.05,2.8,8.7,11.5,53.9,39,15,51,1.8,2.09,-0.615661475,0.788010754,322,2.5,1.7,78
2022/2/26 12:57,23.9,2.03,0.24,0.03,2.6,7.8,10.5,53.2,45,18,55,1.8,2.06,-0.258819045,0.965925826,345,3.1,2.2,72
2022/2/26 13:55,23.3,2.02,0.23,0.03,2.3,6.9,9.2,54.7,49,20,58,1.7,2.05,-0.5,0.866025404,330,2.5,2.4,69
2022/2/26 15:07,23.3,2.03,0.26,0.06,2.8,9.2,12,51.2,49,19,57,1.9,2.09,-0.342020143,0.939692621,340,2.2,1.9,67
2022/2/26 16:04,23.3,2.03,0.28,0.07,2.2,9.7,11.9,50.7,46,22,55,1.9,2.1,-0.48480962,0.874619707,331,1.8,1.5,64
2022/2/26 17:02,22.4,2.05,0.39,0.12,1.9,13.4,15.3,42.5,42,22,59,1.9,2.17,-0.601815023,0.79863551,323,0.8,1.2,65
2022/2/26 18:00,21.8,2.09,0.48,0.14,1.5,18.7,20.3,33.4,42,25,60,1.8,2.23,0.104528463,0.994521895,6,0.6,0.5,65
2022/2/26 18:57,21.2,2.19,0.68,0.26,1.8,29.5,31.4,18,60,29,69,2,2.45,-0.994521895,0.104528463,276,0.4,0.4,66
2022/2/26 19:55,19.9,2.25,0.67,0.26,2.8,34.1,36.9,11.3,68,31,79,1.9,2.51,-0.891006524,-0.4539905,243,1.2,1.1,70
2022/2/26 21:07,19.4,2.33,0.69,0.27,4.1,33.9,38.1,7.3,74,40,81,2.2,2.6,0.75470958,-0.656059029,131,1.1,0.6,73
2022/2/26 22:04,18.9,2.51,0.59,0.34,3.8,23.4,27.3,5.3,39,23,77,1.9,2.85,0.79863551,-0.601815023,127,1.6,1.1,80
2022/2/26 23:02,18.4,2.73,0.45,0.21,3.2,17.8,21.1,10.3,26,16,77,1.8,2.94,0.945518576,-0.325568154,109,0.4,0.7,80
2022/2/27 00:00,18,2.62,0.45,0.23,2.5,16.4,19,8.1,27,11,78,1.9,2.85,0.342020143,-0.939692621,160,1.2,0.3,75
2022/2/27 00:57,17.4,2.56,0.48,0.32,4.4,18.2,22.6,2.8,32,17,82,1.4,2.88,0.48480962,-0.874619707,151,0.6,0.6,69
2022/2/27 01:55,17,2.5,0.44,0.36,2.1,14.5,16.7,3.4,26,20,82,1.3,2.86,-0.275637356,-0.961261696,196,0.4,0.1,62
2022/2/27 03:07,16.6,2.54,0.47,0.33,4,16.3,20.3,1.7,31,18,85,1.2,2.87,-0.275637356,-0.961261696,196,0.4,0.2,61
2022/2/27 04:04,16.1,2.49,0.33,0.27,1.8,10.4,12.2,5.3,25,20,84,1.4,2.76,0.515038075,-0.857167301,149,0.9,0.6,61
2022/2/27 05:02,15.8,2.41,0.41,0.26,2.5,12.3,14.9,2.2,25,18,86,1.3,2.67,0.48480962,-0.874619707,151,0.4,0.3,64
2022/2/27 06:00,15.6,2.47,0.44,0.31,6.9,13.4,20.4,2.2,24,17,85,1.3,2.78,0.874619707,-0.48480962,119,1.1,1,64
2022/2/27 06:57,16.7,2.23,0.46,0.29,12.3,12.3,24.6,5.6,27,17,81,1.5,2.52,0.906307787,-0.422618262,115,0.7,0.8,62
2022/2/27 07:55,18.1,2.33,0.53,0.25,8.1,12.6,20.8,15.3,28,22,77,1.5,2.58,-0.906307787,-0.422618262,245,1.3,1,60
2022/2/27 09:07,20.3,2.27,0.7,0.19,6.8,14.9,21.8,26.2,58,25,65,1.5,2.46,-0.933580426,-0.35836795,249,1.6,0.7,60
2022/2/27 10:04,22.5,2.23,0.53,0.15,4.4,14.8,19.3,41,35,25,54,1.5,2.38,-0.874619707,-0.48480962,241,1.5,1.1,61
2022/2/27 11:02,24.9,2.1,0.35,0.09,2.6,10.5,13.1,49.2,31,18,40,1.7,2.19,-0.999390827,0.034899497,272,1.6,1.2,63
2022/2/27 12:00,26.1,2.03,0.26,0.04,1.1,4.9,6,58.9,29,13,34,1.5,2.07,-0.629320391,0.777145961,321,2.9,1.8,64
2022/2/27 12:57,26.6,2.03,0.26,0.02,0.9,4.2,5.1,65,26,17,34,1.4,2.05,-0.965925826,0.258819045,285,1.8,2.1,61
2022/2/27 13:55,26.6,2.03,0.26,0.03,1,4.6,5.6,70.2,37,20,35,1.6,2.06,-0.69465837,0.7193398,316,2.7,2.3,59
2022/2/27 15:07,26.3,2.03,0.26,0.02,1,5.1,6.2,67,31,16,34,1.5,2.05,-0.615661475,0.788010754,322,2.6,2.2,57
2022/2/27 16:04,25.6,2.04,0.3,0.04,1,6.7,7.7,65.9,77,28,37,1.6,2.08,-0.656059029,0.75470958,319,1.9,2,56
2022/2/27 17:02,24.2,2.09,0.4,0.08,0.8,10.1,11,63.8,44,24,45,1.6,2.17,-0.438371147,0.898794046,334,1.6,1.4,62
2022/2/27 18:00,23.2,2.12,0.46,0.11,0.6,13.7,14.4,58.2,43,24,51,1.7,2.23,-0.173648178,0.984807753,350,1,1,67
2022/2/27 18:57,22.6,2.15,0.54,0.14,0.9,17.6,18.6,47.2,49,24,54,1.9,2.29,-0.104528463,0.994521895,354,1,0.8,74
2022/2/27 19:55,21.5,2.24,0.7,0.38,1.7,26.1,27.8,22.7,56,30,60,2,2.62,0.882947593,-0.469471563,118,1,1.1,74
2022/2/27 21:07,20.2,2.7,0.55,0.22,1.6,19.6,21.2,24.5,42,24,65,1.5,2.92,0.882947593,-0.469471563,118,1.3,1.2,71
2022/2/27 22:04,19.5,2.43,0.49,0.31,1.5,17.9,19.4,23.6,45,22,65,1.9,2.74,0.829037573,-0.559192903,124,0.9,1.2,71
2022/2/27 23:02,19.3,2.22,0.52,0.25,1.1,18.2,19.4,16.7,33,23,63,1.9,2.47,0.707106781,0.707106781,45,0.4,0.5,70
2022/2/28 00:00,18.7,2.14,0.39,0.14,1,15.1,16.2,20.7,26,17,61,1.2,2.28,0.945518576,-0.325568154,109,1.1,1,70
2022/2/28 00:57,18.1,2.25,0.44,0.18,1.6,12.8,14.4,17.4,35,28,69,1.6,2.43,0.669130606,-0.743144825,138,0.4,0.8,67
2022/2/28 01:55,18,2.38,0.46,0.19,1.4,14.9,16.3,12,43,27,75,1.6,2.57,-0.974370065,0.224951054,283,0.4,0.2,69
2022/2/28 03:07,17.9,2.45,0.45,0.28,1.4,14,15.4,10.4,32,22,76,1.6,2.73,-0.996194698,-0.087155743,265,0.7,0.3,71
2022/2/28 04:04,17.2,2.49,0.42,0.23,1.8,13.7,15.6,6.3,40,29,83,1.3,2.72,-0.374606593,-0.927183855,202,1.1,0.3,72
2022/2/28 05:02,17.1,2.7,0.37,0.3,2.4,13.7,16.1,8.2,32,24,80,1.8,3,0.898794046,-0.438371147,116,0.7,1.1,76
2022/2/28 06:00,16.5,2.54,0.44,0.23,3.8,14,17.8,5.5,40,26,83,1.4,2.77,-0.994521895,-0.104528463,264,1.3,1.1,74
2022/2/28 06:57,17.1,2.38,0.52,0.21,7.8,13.9,21.8,8.7,41,25,81,1.5,2.59,-0.939692621,-0.342020143,250,0.6,0.5,74
2022/2/28 07:55,18.9,2.45,0.62,0.24,11.7,17,28.7,13.9,38,32,75,1.6,2.69,-0.981627183,-0.190808995,259,1.2,0.9,75
2022/2/28 09:07,20.9,2.41,0.6,0.27,10.6,21.7,32.4,26.1,51,34,64,1.9,2.68,-0.882947593,-0.469471563,242,1,0.7,76
2022/2/28 10:04,23.5,2.19,0.49,0.18,7.7,20.7,28.4,36.8,46,27,50,2.2,2.37,-0.974370065,-0.224951054,257,2,1.2,81
2022/2/28 11:02,25.5,2.1,0.38,0.11,5.9,17.2,23.2,42.3,40,23,42,2.2,2.21,-0.998629535,-0.052335956,267,2.3,1.8,81
2022/2/28 12:00,26.4,2.07,0.34,0.07,3.2,12.3,15.6,61.5,50,26,44,2.3,2.14,-0.996194698,-0.087155743,265,2.9,2.8,81
2022/2/28 12:57,27.4,2.03,0.33,0.05,3.4,12.8,16.2,56.9,50,23,40,5.3,2.08,-0.99756405,-0.069756474,266,2,2.4,80
2022/2/28 13:55,27.8,2.02,0.5,0.06,4.1,15.5,19.6,48.7,36,20,38,8.4,2.08,-0.999390827,-0.034899497,268,3.9,3.1,76
2022/2/28 15:07,27.4,2.02,0.56,0.07,4.7,16.4,21.1,45.3,49,24,38,9.7,2.09,-0.999390827,-0.034899497,268,3.3,3.5,73
2022/2/28 16:04,26.8,2.01,0.37,0.06,3.3,13.3,16.6,45.6,35,14,40,6.6,2.07,-0.998629535,0.052335956,273,2,2.5,73
2022/2/28 17:02,25.8,2.05,0.57,0.12,2.4,16.8,19.3,39.7,44,21,45,4.7,2.17,-0.990268069,-0.139173101,262,1.9,2,68
2022/2/28 18:00,24.4,2.17,0.69,0.19,2.1,26.3,28.4,30.8,55,32,53,4,2.36,-0.970295726,-0.241921896,256,1.1,1.5,67
2022/2/28 18:57,23.7,2.33,0.93,0.29,4.4,38.2,42.7,12.8,63,35,58,3.3,2.62,0.529919264,-0.848048096,148,1.1,0.7,72
2022/2/28 19:55,22.3,2.59,0.92,0.3,5,31,36,8.1,50,28,63,2.7,2.89,0.829037573,-0.559192903,124,1,1,76
2022/2/28 21:07,21.6,2.24,0.79,0.54,5.8,30.2,36,4.4,46,26,67,2.5,2.78,0.829037573,-0.559192903,124,1.4,1.1,80
2022/2/28 22:04,20.9,2.44,0.58,0.24,2.8,21.4,24.3,12.2,38,20,69,2.2,2.68,0.848048096,-0.529919264,122,1.1,1.4,81
2022/2/28 23:02,20.4,2.58,0.55,0.17,1.8,15.5,17.4,14.5,37,17,71,1.7,2.75,0.933580426,-0.35836795,111,0.6,0.8,76
2022/3/1 00:00,20.1,2.46,0.52,0.21,1.9,17.9,19.8,12.5,33,20,73,1.5,2.67,0.838670568,-0.544639035,123,0.6,0.6,70
2022/3/1 00:57,19.6,2.31,0.46,0.29,1.8,16,17.9,10.8,37,20,75,1.4,2.6,0.857167301,-0.515038075,121,1.1,0.8,67
2022/3/1 01:55,19.2,2.5,0.43,0.26,1.6,12.5,14.1,10.7,35,20,78,1.3,2.76,0.190808995,-0.981627183,169,0.4,0.1,65
2022/3/1 03:07,18.7,2.47,0.44,0.23,1.5,12.8,14.3,9.3,35,25,80,1.2,2.7,0.325568154,-0.945518576,161,1.1,0.3,65
2022/3/1 04:04,18.3,2.41,0.47,0.2,1.9,14.7,16.6,5.1,34,25,84,1.2,2.61,-0.999847695,-0.017452406,269,0.5,0.5,67
