time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,aqi
44744.46,33.7,1.89,0.18,0.02,2,7.3,9.4,48.1,19,9,0,54,1.6,1.91,309,280,1.8,1.2,32.0
44744.5,30.1,1.91,0.19,0.03,1.4,8,9.4,47.2,19,15,22.5,71,1.6,1.94,260,270,4.4,3.7,32.0
44744.54,26.1,1.94,0.19,0.05,1.6,8.6,10.2,34.9,9,8,6.5,93,1.2,1.99,13,67,2.2,1.2,35.0
44744.58,26.3,1.93,0.22,0.08,1.4,9.8,11.3,30.2,10,7,0,90,1.1,2.01,76,47,1.1,1.5,33.0
44744.63,26.9,1.94,0.24,0.08,1.7,11.7,13.4,25.6,10,6,0,85,1.3,2.02,0,316,1.1,1.1,31.0
44744.67,28,1.97,0.39,0.15,3.1,14.9,18,25.1,9,4,0,82,1.3,2.12,0,202,0.5,0.1,30.0
44744.71,28.4,1.98,0.43,0.19,2.3,19,21.3,22.4,22,8,0,82,1.5,2.17,245,246,1.8,0.9,31.0
44744.75,27.4,1.97,0.32,0.1,1.2,13.4,14.6,21.7,18,8,0,85,1.3,2.07,249,245,2,1,32.0
44744.79,27.2,1.99,0.27,0.06,1,11.2,12.2,17.9,18,7,0,85,1.3,2.05,247,256,1.4,1.5,29.0
44744.83,26.9,1.94,0.25,0.05,1,8.2,9.3,23.2,10,5,0,85,1.2,1.99,131,101,1.5,1.3,26.0
44744.88,26.4,2.11,0.25,0.05,0.9,7.9,8.9,22.5,9,4,0,88,1.1,2.16,158,256,1.3,0.6,25.0
44744.92,26.3,2.06,0.22,0.05,0.7,7.8,8.5,15.7,17,2,0.5,89,1.4,2.11,243,190,0.9,0.6,22.0
44744.96,25.7,1.97,0.18,0.03,0.7,6.8,7.5,18.5,11,1,4.5,93,1.1,2,113,112,1.5,1.1,19.0
44745.0,25.7,2.07,0.17,0.14,0.8,8.3,9.1,17.8,9,2,0,93,1.1,2.21,114,103,1.2,0.7,19.0
44745.04,25.9,2.37,0.18,0.1,0.8,6.8,7.6,13.1,17,7,0,92,0.8,2.47,107,111,0.8,1,18.0
44745.08,25.9,2.59,0.17,0.06,0.4,5.5,5.9,11.1,20,7,0,92,0.8,2.65,207,138,0.7,0.4,17.0
44745.13,25.8,2.24,0.24,0.06,0.7,6.1,6.8,8.3,26,6,0,93,0.7,2.3,210,260,1,0.1,16.0
44745.17,25.7,2.27,0.22,0.08,0.9,5.7,6.6,7.9,22,5,0,93,0.9,2.35,132,111,0.7,0.2,17.0
44745.21,25.8,3.15,0.26,0.07,0.8,5.6,6.4,8.9,20,9,0,92,1,3.22,113,114,0.5,0.7,19.0
44745.25,26.3,2.88,0.25,0.04,1.3,4.9,6.2,10.8,21,8,0,89,0.9,2.92,192,270,0.7,0.1,19.0
44745.29,28,2.04,0.22,0.05,2,4.3,6.3,14.6,21,7,0,83,1,2.09,253,263,1,0.6,20.0
44745.33,29.9,1.96,0.23,0.06,2.2,5,7.3,19.1,19,8,0,76,0.8,2.02,161,257,1.8,0.3,20.0
44745.38,31.3,1.9,0.18,0.03,1.8,4.4,6.3,24.2,14,8,0,67,0.9,1.93,244,242,2.2,1.6,22.0
44745.42,32.5,1.88,0.15,0.02,1,3.2,4.3,28.4,15,5,0,62,0.9,1.9,245,245,2.4,2.1,22.0
44745.46,32.9,1.9,0.13,0,1,2.7,3.7,30.5,17,4,0,62,1.1,1.9,245,250,2,2.2,21.0
44745.5,34,1.9,0.12,0,0.8,2.6,3.5,33,15,5,0,58,1.2,1.89,256,252,3.1,2.6,20.0
44745.54,34.8,1.87,0.1,0,0.7,2.1,2.9,32.5,20,4,0,53,1,1.85,253,265,3.2,3,19.0
44745.58,34.7,1.88,0.1,0,0.8,2.2,3,30.9,11,7,0,53,1,1.86,245,246,3.7,3.1,22.0
44745.63,33.8,1.89,0.11,0,0.8,2.5,3.3,31.9,21,7,0,59,1.1,1.88,246,239,3.9,3.6,24.0
44745.67,33.2,1.89,0.12,0,0.8,3,3.8,31.4,21,5,0,62,1.1,1.89,264,266,3.9,3.4,26.0
44745.71,32.2,1.89,0.14,0,0.9,4.5,5.4,30.8,25,6,0,67,1.2,1.89,264,262,3.8,3.6,28.0
44745.75,31.2,1.89,0.14,0,0.7,4.2,5,24.1,24,5,0,69,1.2,1.89,260,256,1.9,2.6,29.0
44745.79,30.7,1.92,0.15,0.01,0.6,4.8,5.4,21.2,24,10,0,71,1,1.93,243,242,1.7,1.8,28.0
44745.83,30.1,2.12,0.22,0.04,1,6.1,7.1,16.5,24,9,0,75,1,2.16,127,100,1.8,0.6,27.0
44745.88,28.9,2.83,0.2,0.01,1.3,6.1,7.4,14.5,18,7,0,79,0.8,2.84,99,110,1.4,1.5,25.0
44745.92,28.2,2.48,0.17,0.01,1.4,5.7,7.1,13.3,21,5,0,81,0.9,2.49,102,104,1.4,1.4,23.0
44745.96,28,2.33,0.16,0.02,0.8,4.7,5.5,13.5,19,5,0,82,0.8,2.35,102,107,1.3,1.3,22.0
44746.0,27.9,2.3,0.16,0.03,0.7,4.5,5.2,13.5,18,5,0,82,0.8,2.33,124,128,1.6,1.2,20.0
44746.04,27.6,2.61,0.12,0,0.6,4,4.6,11.7,18,4,0,83,1,2.61,102,95,1.1,1,19.0
44746.08,27.5,2.18,0.13,0.01,0.6,3.7,4.3,11.3,21,7,0,84,0.9,2.19,246,258,1.3,0.8,19.0
44746.13,27.5,2.05,0.09,0,0.5,3.1,3.7,11.5,20,5,0,83,0.9,2.05,256,244,1.5,1,20.0
44746.17,27.1,2.04,0.1,0.02,0.6,3.2,3.8,10.1,18,5,0,83,0.9,2.06,246,265,0.9,0.5,20.0
44746.21,26.9,2.02,0.14,0.06,1.7,4.8,6.5,7.2,17,3,0,84,0.9,2.08,141,129,1.3,0.7,20.0
44746.25,27.6,2.32,0.3,0.05,3.2,5.4,8.7,6.7,20,3,0,81,0.9,2.37,115,135,0.8,0.6,19.0
44746.29,29.1,2.34,0.49,0.16,8.2,9.4,17.6,6.9,21,7,0,77,1.5,2.5,114,94,0.7,1,19.0
44746.33,32.2,1.94,0.29,0.09,6.5,8.1,14.6,14.4,20,6,0,62,1.2,2.03,214,219,2.4,0.5,19.0
44746.38,33.6,1.89,0.15,0.03,2.9,5.5,8.5,24.3,20,5,0,55,1.1,1.92,247,252,1.7,1.3,19.0
44746.42,34.8,1.9,0.15,0.04,3.3,8.1,11.4,33.3,23,6,0,52,1.2,1.94,249,241,3.4,2.1,19.0
44746.46,35.2,1.88,0.15,0.02,3.4,6.2,9.6,32.8,27,5,0,48,1.4,1.9,243,238,3.2,3.1,20.0
44746.5,35.2,1.88,0.12,0,1.5,4,5.5,36.4,19,3,0,48,1.3,1.88,244,238,6.2,5,21.0
44746.54,34.9,1.88,0.12,0,1.8,3.9,5.8,33.5,19,5,0,49,1.3,1.88,247,252,4.1,4.3,21.0
44746.58,34.4,1.88,0.14,0.03,3.5,6.5,10,#,#,#,#,53,1.2,1.91,247,247,5.2,4.4,21.0
44746.63,#,1.9,#,0.02,#,#,#,25.9,26,7,#,#,#,1.92,#,#,#,#,23.0
44746.67,30.9,#,0.17,#,3,9.1,12.1,22.3,31,6,0,70,1.1,#,259,260,6.5,3.9,26.0
44746.71,26.8,1.87,0.19,0.06,1.8,6.5,8.3,16.3,15,8,0,87,0.9,1.93,259,271,1.5,3.8,27.0
44746.75,27.3,1.89,0.28,0.12,2.2,9.2,11.4,14.2,12,5,0.5,84,1,2.01,94,36,1.1,1.5,26.0
44746.79,27.4,2.16,0.34,0.19,1.6,10.7,12.4,10.6,22,5,0.5,88,1.1,2.35,104,133,1.9,1,23.0
44746.83,27.5,2,0.29,0.14,1.9,10.5,12.4,8.8,15,6,0,88,1.3,2.14,140,130,1.1,0.9,20.0
44746.88,27.5,1.95,0.24,0.08,1.3,7.9,9.2,12.3,18,5,0,85,1.2,2.03,217,243,2.1,0.7,19.0
44746.92,27.2,1.96,0.16,0.05,1.1,6.1,7.2,10.7,22,2,0,86,0.9,2.01,142,138,2,1.5,18.0
44746.96,27.3,2.49,0.2,0.05,0.9,4.4,5.3,11.5,15,1,0,82,0.9,2.54,121,110,1.5,1.7,19.0
44747.0,27.2,2.3,0.15,0.02,0.6,3.5,4.1,10.7,16,0,0,81,0.9,2.32,153,271,1.7,0.1,18.0
44747.04,26.8,2.03,0.12,0.02,1,4.5,5.6,8.4,16,0,0,84,0.7,2.05,259,246,1,0.7,18.0
44747.08,26.6,2.07,0.13,0.03,0.6,4.2,4.9,7.8,18,0,0,84,0.8,2.1,168,117,1.4,0.6,18.0
44747.13,26.3,3.43,0.12,0.01,1,4,5,5.3,28,0,0,83,0.9,3.44,116,108,1.5,1.2,17.0
44747.17,26,3.54,0.11,0,1.2,3.5,4.7,5.4,25,0,0,83,0.7,3.52,115,139,2,1.3,19.0
44747.21,26,2.37,0.18,0.1,4.1,6.5,10.7,2.7,27,1,0,83,0.8,2.47,124,106,1.1,0.8,20.0
44747.25,26.4,2.22,0.23,0.06,5.7,5.4,11.1,4.4,21,2,0,83,0.8,2.28,253,260,1.1,0.9,22.0
44747.29,28.4,1.98,0.33,0.07,8.7,7.5,16.3,7.3,25,4,0,75,1.5,2.05,233,263,1,0.6,22.0
44747.33,30.7,1.92,0.27,0.09,9.1,9.2,18.4,12.6,19,5,0,63,1.4,2.01,240,239,1.7,0.9,22.0
44747.38,32,1.89,0.19,0.17,5,7.2,12.2,23.2,19,6,0,57,1.1,2.06,243,242,3.9,2.4,21.0
44747.42,33,1.89,0.18,0.07,3.7,7.4,11.2,29.3,25,5,0,56,1.3,1.96,242,241,3.7,2.6,20.0
44747.46,33.8,1.88,0.17,0.05,3.1,6.8,10,32.2,19,3,0,52,1.3,1.93,245,251,4,2.4,21.0
44747.5,33.9,1.89,0.14,0.01,2,4,6,36.7,12,5,0,53,1.2,1.9,246,246,4.8,3.7,21.0
44747.54,33.6,1.88,0.12,0.01,2.7,4.9,7.6,34.8,26,5,0,56,1.2,1.89,243,246,6.1,5.4,19.0
44747.58,32.6,1.87,0.11,0.02,3.7,4.6,8.4,26.1,27,2,0,59,1.1,1.89,245,243,7.3,6,21.0
44747.63,31.5,1.89,0.15,0.03,1.8,4.6,6.5,26.5,19,6,0,62,1.1,1.92,242,234,2,3.5,23.0
44747.67,29.8,2.06,0.29,0.27,2.6,9.9,12.5,18.2,18,6,0,71,1.5,2.33,131,111,2.2,2.6,25.0
44747.71,28.2,2.15,0.37,0.14,3,10.4,13.5,14.6,18,6,0,80,1.1,2.29,117,132,1.4,2,26.0
44747.75,27.7,1.93,0.32,0.25,2.9,12,15,10,14,6,0.5,81,1.1,2.18,128,98,1.8,1.2,25.0
44747.79,27.3,2.13,0.31,0.12,3.3,11.9,15.3,8.6,20,3,0,83,1.1,2.25,232,258,1.8,0.7,22.0
44747.83,27.2,1.93,0.28,0.11,1.7,9.2,10.9,9.9,20,2,0,82,1,2.04,129,99,1.4,1.3,19.0
44747.88,27.2,2.62,0.27,0.07,1.7,8.5,10.2,10.2,15,3,0,80,1.1,2.69,115,118,1.4,1.1,18.0
44747.92,26.9,2.27,0.24,0.07,1.7,7.1,8.9,9.4,16,4,0,81,0.9,2.34,105,111,1.5,1.2,18.0
44747.96,26.6,2.25,0.17,0.06,1.1,5.7,6.9,8.9,19,5,0,82,0.9,2.31,153,257,1.6,0.3,18.0
44748.0,26.1,2.03,0.15,0.03,1,6.7,7.7,6.9,20,3,0,84,0.8,2.06,252,257,0.7,0.9,18.0
44748.04,26.1,2.06,0.15,0.06,1.6,4.9,6.5,6.9,25,3,0,83,0.8,2.12,195,243,0.9,0.5,18.0
44748.08,25.9,2.22,0.15,0.07,1.3,4.4,5.8,5.8,17,3,0,83,0.9,2.29,137,244,0.6,0.4,19.0
44748.13,25.5,2.06,0.13,0.04,1.3,3.8,5.1,5.7,14,1,0,83,0.8,2.1,218,140,1.3,0.6,19.0
44748.17,25.5,2.45,0.16,0.06,1.3,4,5.4,4.8,20,0,0,82,0.8,2.51,122,133,1.4,1.1,18.0
44748.21,25.6,2.48,0.16,0.08,2.7,4.7,7.5,3.6,18,1,0,81,0.9,2.56,126,105,0.5,0.7,18.0
44748.25,25.6,2.17,0.24,0.08,5,5.6,10.6,2.8,27,1,0,81,1,2.25,254,199,0.9,0.9,17.0
44748.29,26.5,2.18,0.44,0.15,11.3,8.4,19.8,2.9,27,3,0,79,1.2,2.33,133,107,0.8,0.4,19.0
44748.33,28.5,2.46,0.5,0.2,13.8,10.5,24.3,6.7,28,6,0,70,1.6,2.66,94,122,1.8,1.2,21.0
44748.38,31,1.91,0.2,0.18,5.7,7.6,13.4,19.6,20,5,0,61,1.2,2.09,234,246,3,1,22.0
44748.42,32.1,1.92,0.17,0.04,6.3,8.8,15.1,25.8,28,3,0,57,1.4,1.96,244,242,2.7,2.9,23.0
44748.46,33.1,1.88,0.17,0.04,2.7,5.2,7.9,34.6,20,5,0,55,1.6,1.92,252,249,3.6,2.4,23.0
44748.5,33.7,1.88,0.15,0.02,1.7,3.9,5.7,37.8,17,5,0,52,1.5,1.9,248,264,3.2,2.5,23.0
44748.54,33.9,1.89,0.14,0.01,1.6,3.9,5.6,45,20,4,0,55,1.5,1.9,254,252,4.1,4,21.0
44748.58,33.9,1.88,0.12,0.04,2.7,4.3,7,36.1,20,5,0,55,1.5,1.92,257,202,4.6,4.3,21.0
44748.63,30.9,1.93,0.23,0.27,2.3,8.6,10.9,31.7,23,10,0,68,1.4,2.2,133,136,3.1,3.2,24.0
44748.67,29.1,1.9,0.26,0.44,2.2,9.6,11.9,28.3,16,8,0.5,80,1.5,2.34,135,284,1,1.6,27.0
44748.71,29.8,1.92,0.42,0.37,2.7,14.7,17.5,24.1,24,7,0,77,1.5,2.29,136,143,2.2,1.3,30.0
44748.75,30.3,1.94,0.4,0.23,2.5,13,15.5,18.1,22,7,0,75,1.6,2.17,132,203,0.6,0.8,30.0
44748.79,28.3,1.97,0.33,0.15,2.1,12.8,14.9,12.6,28,7,3,85,1.3,2.12,146,139,3.6,2,29.0
44748.83,26.5,2.06,0.24,0.21,1.7,7.9,9.7,17.2,15,4,1.5,92,1.2,2.27,113,197,1.5,1.8,27.0
44748.88,26.7,2.09,0.31,0.13,1.8,8.8,10.6,12.1,18,7,0,91,1.5,2.22,121,96,1.9,1.3,24.0
44748.92,26.5,2.29,0.22,0.08,1.6,7.4,9,11,20,5,0,91,1.2,2.37,207,266,0.8,0.4,20.0
44748.96,26.4,1.97,0.16,0.04,1.1,5.6,6.7,9.8,21,4,0,90,1,2.01,261,211,0.9,0.9,20.0
44749.0,26.4,2,0.18,0.09,1.2,5.1,6.4,8.2,21,5,0,90,0.9,2.09,142,114,1.4,0.4,19.0
44749.04,25.9,2.74,0.21,0.15,1,5,6,6.3,26,7,0,90,0.9,2.89,119,103,1.2,1.5,20.0
44749.08,25.7,3.29,0.12,0,1.1,4,5.2,6.9,21,4,0,88,0.9,3.26,102,109,1.2,1.2,21.0
44749.13,25.6,2.69,0.12,0.05,1.1,3.7,4.8,6.2,28,1,0,88,0.9,2.74,114,110,1.8,1.4,21.0
44749.17,25.3,2.4,0.12,0.01,1.2,3.8,5.1,5.4,27,3,0,89,0.8,2.41,166,281,1.3,0.4,22.0
44749.21,25.4,2.16,0.19,0.06,2.5,6.3,8.9,4.1,23,4,0,89,0.8,2.22,242,249,0.8,0.3,24.0
44749.25,25.7,2.12,0.24,0.06,6.2,6,12.3,4.3,27,2,0,88,0.9,2.18,262,278,1.4,0.7,23.0
44749.29,27.1,2.1,0.3,0.08,8.4,7.2,15.6,8,27,6,0,83,1,2.18,261,250,0.6,0.7,24.0
44749.33,29,2.03,0.33,0.09,7.7,9.4,17.2,15.6,21,8,0,76,1.1,2.12,255,271,1.6,0.5,24.0
44749.38,30.5,1.9,0.22,0.04,4.5,7.6,12.1,24,20,5,0,65,1.5,1.94,259,268,1.7,1.1,23.0
44749.42,31.9,1.89,0.17,0.15,3.2,7.6,10.9,37.6,26,5,0,60,1.5,2.04,279,313,1.7,1.2,23.0
44749.46,32.8,1.9,0.17,0.33,2.1,7.7,9.9,51.9,25,10,0,57,1.6,2.23,274,317,1,1.2,23.0
44749.5,33.6,1.9,0.14,0.03,1.1,4.4,5.6,49.9,16,8,0,54,1.4,1.93,271,265,3.6,1.6,23.0
44749.54,32.3,1.92,0.16,0.05,2.5,8.6,11.2,46.4,31,14,0,64,1.5,1.97,285,289,4.2,3.6,22.0
44749.58,32.7,1.88,0.15,0.24,2.9,7.7,10.6,38.6,23,9,0,62,1.7,2.12,282,299,3.6,3.1,27.0
44749.63,32.5,1.88,0.14,0.16,4.9,8.3,13.2,30.3,21,5,0,62,1.5,2.04,280,279,3.8,3.5,31.0
44749.67,32.4,1.88,0.15,0.07,3.1,6.6,9.8,29,16,1,0,62,1.4,1.95,277,268,3.9,3.5,33.0
44749.71,31.8,1.88,0.2,0.08,2,6.5,8.5,26.4,15,1,0,65,1.5,1.96,272,272,3.4,3.3,35.0
44749.75,30.7,1.9,0.27,0.1,1.4,8.6,10,24.7,17,7,0,71,1.4,2,287,93,2.1,0.4,35.0
44749.79,29,1.92,0.37,0.3,2,13.3,15.4,14.8,20,4,0,82,1.9,2.22,106,117,1.9,2.1,34.0
44749.83,29.3,1.93,0.41,0.36,2.2,14.5,16.7,11.6,20,4,0,81,2,2.29,109,113,1.4,1.5,30.0
44749.88,28.7,2.56,0.35,0.2,1.9,12.4,14.4,10.5,21,10,0,82,1.4,2.76,113,110,1.4,1.4,25.0
44749.92,28.3,2.33,0.32,0.22,1.8,11.7,13.5,6.3,22,6,0,83,1.3,2.55,111,101,0.9,1.2,21.0
44749.96,27.9,4.5,0.26,0.01,1.5,9,10.5,5.1,20,6,0,84,1.2,4.51,103,101,1,0.8,20.0
44750.0,27.4,2.9,0.27,0.1,1.4,6.9,8.4,4.7,21,5,0,84,1.2,3,114,118,1.5,1.5,20.0
44750.04,27.5,1.98,0.24,0.18,2.2,6.2,8.4,3.7,19,4,0,82,1.1,2.16,77,76,1.1,0.9,20.0
44750.08,27.3,1.97,0.18,0.06,1.4,5.5,6.9,3.5,20,0,0,82,1.2,2.03,92,114,1.2,1.3,20.0
44750.13,26.9,2.73,0.2,0.12,1.1,6.1,7.2,3.3,16,0,0,83,1.3,2.85,107,92,1.2,1.3,19.0
44750.17,26.6,3.14,0.2,0.09,1.7,6.2,8,2.7,23,0,0,84,1.1,3.23,118,121,0.7,1.1,18.0
44750.21,26.8,2.11,0.26,0.24,4.3,7.2,11.5,2.7,19,0,0,83,1.2,2.35,116,120,1.1,0.7,19.0
44750.25,27.5,2.95,0.36,0.17,9.6,7.5,17.2,3.3,27,3,0,82,1.3,3.12,125,105,1.2,0.9,19.0
44750.29,28.7,2.51,0.4,0.11,9.9,7.5,17.5,6.4,20,2,0,76,1.8,2.62,102,51,1.2,0.9,20.0
44750.33,30.5,1.94,0.39,0.09,8,8.4,16.5,13.4,13,2,0,69,1.7,2.03,14,327,1.9,0.5,21.0
44750.38,31.1,1.88,0.22,0.06,4.4,6.9,11.3,20.2,15,3,0,67,1.3,1.94,334,13,2.1,1.5,19.0
44750.42,31.6,1.89,0.2,0.1,3.9,10.8,14.7,20.3,24,10,0,68,1.4,1.99,295,290,2.9,2.1,19.0
44750.46,31.8,1.87,0.2,0.1,4.8,11.5,16.4,25.8,25,8,0,68,1.5,1.97,287,282,3.1,2.2,18.0
44750.5,32.1,1.86,0.16,0.03,2.2,6.7,8.9,36.1,15,5,0,66,0.9,1.89,308,303,2.7,2.2,19.0
44750.54,32.7,1.86,0.14,0.02,1.9,6.8,8.7,36.9,14,7,0,65,0.8,1.88,324,335,2.4,1.8,19.0
44750.58,32.9,1.86,0.14,0.02,2.6,6.4,9,38.1,15,3,0,64,0.9,1.88,317,314,2.6,2.3,19.0
44750.63,32.6,1.86,0.14,0.02,1.8,5.5,7.3,38.9,15,5,0,65,0.9,1.88,343,337,2.5,2,22.0
44750.67,32.1,1.85,0.14,0.02,1.2,4.9,6.1,37.8,17,6,0,67,0.9,1.87,336,343,1.6,1.8,26.0
44750.71,31.8,1.86,0.21,0.05,0.9,6.4,7.4,33.6,17,6,0,69,0.8,1.91,354,38,1.5,1,29.0
44750.75,31.3,1.9,0.33,0.13,1.3,11.3,12.6,25.2,20,11,0,73,0.9,2.03,281,272,1.5,0.2,31.0
44750.79,30.2,2.45,0.47,0.21,2.7,17.9,20.7,12.5,21,13,0,82,1.1,2.66,99,91,2.6,1,31.0
44750.83,29.5,2.3,0.42,0.23,2.1,13,15.1,18.2,25,10,0,81,1,2.53,104,114,1.8,1.5,30.0
44750.88,28.8,3.17,0.37,0.12,2,11.4,13.4,13.9,20,9,0,83,1,3.29,110,130,1.5,1.4,28.0
44750.92,29.1,2.02,0.29,0.22,1.4,11.5,12.9,11.9,23,7,0,82,1.4,2.24,140,196,0.6,1.2,30.0
44750.96,28.8,2.02,0.22,0.07,1.1,7.8,8.9,16.2,22,7,0,81,0.9,2.09,135,133,1.4,0.7,28.0
44751.0,28.1,3.1,0.2,0.01,0.9,5.9,6.8,13,20,5,0,83,0.8,3.11,116,112,1.1,1.1,25.0
44751.04,28,2.28,0.16,0.04,1,4.4,5.5,12.8,23,6,0,82,1.2,2.32,122,101,0.8,1.2,23.0
44751.08,27.3,2.4,0.14,0.01,0.7,3.8,4.6,9.5,20,6,0,83,1,2.41,150,263,0.9,0.1,22.0
44751.13,27,3.4,0.14,0,0.7,3.9,4.6,8,20,4,0,83,1,3.39,96,102,1.3,0.7,22.0
44751.17,26.6,2.27,0.15,0.02,1.1,3.6,4.7,6.4,17,2,0,83,1,2.29,217,248,1.6,0.3,20.0
44751.21,26.4,2.07,0.27,0.06,1.5,5.1,6.7,6.5,27,7,0,85,1.1,2.13,125,128,1.6,0.6,20.0
44751.25,27,2.88,0.24,0.03,3.3,4.5,7.8,5.1,22,5,0,81,1.1,2.91,99,83,1,1.5,21.0
44751.29,27.6,2.41,0.32,0.06,5.1,6.3,11.5,8.1,33,6,0,80,1.1,2.47,262,284,1.6,1,21.0
44751.33,29.3,1.98,0.24,0.03,4.8,6.9,11.7,15.7,25,7,0,72,1.6,2.01,273,271,1.4,0.7,23.0
44751.38,30.8,1.91,0.2,0.03,2.6,6.2,8.8,33.9,23,5,0,67,1.9,1.94,271,276,2.2,1,24.0
44751.42,32,1.9,0.18,0.02,1.2,5,6.2,49.8,30,8,0,62,1.4,1.92,267,271,2,1.1,24.0
44751.46,32.7,1.92,0.21,0.02,0.8,5.3,6.2,60.1,34,15,0,61,1.6,1.94,266,272,2.5,2.1,25.0
44751.5,32.9,1.93,0.2,0.03,0.8,5.4,6.3,60.3,30,14,0,64,1.7,1.96,278,288,2.7,2.4,26.0
44751.54,33.1,1.92,0.16,0.02,0.9,4.8,5.7,56.2,26,14,0,65,1.9,1.94,278,288,3.7,3.1,28.0
44751.58,33.4,1.9,0.17,0.03,1.1,5.2,6.3,56.7,28,12,0,64,3.1,1.93,274,276,3.4,3.1,33.0
44751.63,33.1,1.89,0.17,0.05,1.3,6,7.3,51.5,27,13,0,65,3.1,1.94,273,277,4.1,3.6,39.0
44751.67,32.4,1.9,0.18,0.01,1.1,4.4,5.6,46.2,25,11,0,65,1.8,1.91,274,269,3.8,3.8,44.0
44751.71,31.5,1.88,0.21,0.02,1,4.8,5.8,42,27,11,0,70,1.7,1.9,290,281,2.7,2.7,47.0
44751.75,31.1,1.89,0.21,0.03,0.8,5.5,6.3,33.6,22,7,0,70,1.7,1.92,276,285,2.1,2.3,48.0
44751.79,30.6,1.91,0.22,0.03,0.7,7.6,8.3,29.1,24,4,0,72,1.8,1.94,264,247,2,1.9,46.0
44751.83,30.2,1.95,0.23,0.03,0.7,7.5,8.3,25.9,22,9,0,75,1.6,1.98,248,252,1.5,1.6,43.0
44751.88,29.8,1.98,0.2,0.03,0.8,7.1,8,24,24,7,0,78,1.7,2.01,249,256,1.7,1.7,39.0
44751.92,29.6,2.01,0.2,0.03,0.7,7.4,8.1,22.3,33,8,0,80,1.8,2.04,249,251,1.6,1.6,35.0
44751.96,29.4,2.01,0.21,0.04,0.7,6.9,7.7,22.2,34,18,0,82,2.1,2.05,246,250,1.8,1.7,31.0
44752.0,29.3,2.01,0.16,0.02,0.7,5.7,6.5,21.1,31,14,0,83,2.2,2.03,251,250,1.4,1.4,34.0
44752.04,29.5,2.05,0.15,0.02,0.6,6,6.7,16.9,26,8,0,82,1.7,2.07,219,126,1.1,0.3,36.0
44752.08,29.2,2.01,0.15,0.03,0.5,5,5.6,16.6,27,7,0,83,1.2,2.04,140,139,1.7,1.2,36.0
44752.13,28.9,2.11,0.13,0.01,0.6,4,4.7,14.1,22,9,0,84,1.1,2.12,131,79,0.7,1.3,35.0
44752.17,28.7,2.01,0.11,0.01,0.7,3.6,4.3,13,15,7,0,84,1,2.02,143,139,1.6,0.6,31.0
44752.21,28.9,2.1,0.13,0.01,0.8,3.6,4.4,10.5,20,5,0,83,1,2.11,131,103,1.1,1.4,27.0
44752.25,29.1,2.33,0.17,0.01,2.5,4.4,6.9,6.1,16,3,0,82,1.1,2.34,113,144,1,1.1,25.0
44752.29,29.9,1.89,0.14,0,2.5,3.2,5.8,8.9,13,4,0,79,1.5,1.88,170,263,1.9,0.4,23.0
44752.33,30.5,1.9,0.14,0,2,2.9,4.9,13.2,17,4,0,74,1.7,1.89,254,260,0.9,1.1,21.0
44752.38,31.6,1.9,0.13,0,1.4,2.8,4.2,21.8,17,3,0,68,1.5,1.89,263,261,2,1.5,19.0
44752.42,32.5,1.9,0.12,0,0.9,2.6,3.5,31.7,17,4,0,63,1.2,1.88,289,286,1.4,0.9,19.0
44752.46,33.8,1.91,0.14,0,0.7,2.8,3.5,41.2,20,7,0,57,1.1,1.9,287,281,2.1,1.3,18.0
44752.5,34.2,1.94,0.16,0,0.7,3.5,4.2,47.4,26,8,0,59,1.5,1.93,271,268,4.2,3.2,18.0
44752.54,33.9,1.9,0.12,0,0.8,3.4,4.3,40.3,27,7,0,65,1.5,1.88,274,280,4.2,4.1,20.0
44752.58,33.3,1.88,0.12,0,0.9,3.2,4.1,40.9,23,11,0,67,1.5,1.87,284,282,4.4,3.8,24.0
44752.63,33.1,1.89,0.11,0,0.8,3.3,4.2,38.7,24,8,0,65,1.5,1.88,268,261,4.1,4.2,28.0
44752.67,32.5,1.87,0.11,0,0.9,3.2,4.2,32.7,22,5,0,66,1.6,1.86,276,271,3.5,3.6,31.0
44752.71,31.7,1.89,0.15,0,1.1,4.7,5.8,23.7,16,5,0,70,1.4,1.88,266,265,3.4,3.1,33.0
44752.75,30.9,1.89,0.15,0,0.9,5.3,6.3,19.5,23,5,0,75,1.3,1.89,272,268,3,3.1,34.0
44752.79,30.2,1.9,0.16,0.02,1,5.8,6.8,18.1,19,8,0,80,1.3,1.92,228,129,1.5,1.5,32.0
44752.83,29.5,1.92,0.21,0.04,0.9,7,8,15.9,14,11,0,83,1.2,1.96,135,131,1.1,1.5,30.0
44752.88,29.6,1.96,0.22,0.03,0.9,7.9,8.8,17.3,19,7,0,82,1,1.99,136,135,1.2,1.4,26.0
44752.92,29.5,1.97,0.18,0.03,0.9,6.8,7.7,17.5,20,8,0,82,0.9,2,167,43,0.9,0.3,24.0
44752.96,29.4,1.97,0.16,0.01,0.7,5.4,6.2,15.8,26,6,0,83,1,1.98,136,138,1.9,1.3,26.0
44753.0,29.4,1.93,0.13,0,0.6,4,4.6,17.9,22,7,0,82,1.1,1.93,137,132,1.8,1.6,25.0
